uid	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
1731752761	3.60819348577e-06	0.00014001536754	4.2702078501e-05	0.000116915127284	0.0	0.998511904762	0.111111111111	0.733333333333	0.215568862275
2330149164	0.000104637611087	0.0016118842312	0.0232108510524	0.00278104671622	0.000245832029679	0.999007936508	0.111111111111	0.733333333333	0.14371257485
2830586398	4.11334057377e-05	0.00135917356783	0.00107845462086	0.00134931556735	6.70450990033e-05	0.999007936508	0.333333333333	1.0	0.497005988024
443273019	5.3160717357e-05	0.000577136514983	0.00978967863506	0.00500626741748	2.23483663344e-05	0.99751984127	0.222222222222	0.733333333333	0.874251497006
2591381383	0.00142643915804	0.00593187057116	0.00301276792147	0.000346912098991	0.00809010861306	0.999007936508	0.333333333333	1.0	0.934131736527
1093716612	3.7525212252e-05	0.000840092205242	0.00272475603031	0.00152947986185	0.000156438564341	0.998511904762	0.222222222222	1.0	0.437125748503
36620392	0.000128932780558	0.00425168616068	0.02923911256	0.00989370306624	0.000670450990033	0.996527777778	0.222222222222	0.866666666667	0.179640718563
3437626995	4.08928595054e-06	0.000143430376505	5.99646208737e-05	2.29996971707e-05	0.0	0.999503968254	0.111111111111	1.0	0.131736526946
387962514	0.00012917332679	0.0129326389482	0.00123745172167	0.0057211746712	0.00020113529701	0.99751984127	0.222222222222	1.0	0.706586826347
2938363689	1.58760513374e-05	0.000478101255016	0.00041157535236	1.14998485853e-05	6.70450990033e-05	0.999007936508	0.111111111111	0.733333333333	0.958083832335
20930398	0.00025016808168	0.00515666353624	0.0715768605614	0.000904654755379	0.00326286148483	0.996527777778	0.222222222222	0.333333333333	0.844311377246
143697407	0.000114500006615	0.000146845385469	0.0215345673325	0.0118831768715	0.000134090198007	0.997023809524	0.222222222222	0.666666666667	0.0
2291500309	1.20273116192e-06	0.000105865277896	7.26843889378e-06	1.91664143089e-06	0.0	0.999007936508	0.222222222222	0.8	0.137724550898
352663209	4.90714314064e-05	0.000539571416375	0.00952347206058	0.00423769420369	4.46967326688e-05	0.99751984127	0.111111111111	0.6	0.215568862275
14616266	0.000626863481594	0.0110168189191	0.0836379263507	0.0206728944736	0.00920752692978	0.996031746032	0.111111111111	0.8	0.952095808383
2277153890	0.000181852951683	0.00317595833689	0.00539409021405	0.0073407366803	0.00176552094042	0.999007936508	0.222222222222	0.733333333333	0.604790419162
455246957	8.56344587289e-05	0.00156407410569	0.00805706451376	0.0218976283479	0.000648102623698	0.998015873016	0.111111111111	0.4	0.910179640719
1400974436	0.000111132359362	0.0029164176556	0.00332621934877	0.00694015862124	0.000178786930675	0.998511904762	0.222222222222	1.0	0.455089820359
449119247	0.000157798328444	0.0010074276445	0.0374370030773	0.0729128733138	0.000849237920708	0.99751984127	0.222222222222	0.933333333333	0.730538922156
330816423	5.96554656314e-05	0.00204900537864	0.00816245687771	0.00509826620616	6.70450990033e-05	0.99751984127	0.222222222222	0.6	0.766467065868
29204608	9.45346693271e-05	0.00411850081106	0.00877573140938	0.00993970246058	0.000178786930675	0.996527777778	0.222222222222	0.866666666667	0.0
2733660094	3.127101021e-05	0.00113719798514	0.000909463416584	0.00769914862788	2.23483663344e-05	0.999007936508	0.222222222222	0.933333333333	0.604790419162
4756963587	1.61165975698e-05	0.000143430376505	0.00248217188223	0.00876288462202	0.000111741831672	1.0	0.222222222222	0.866666666667	0.0
22045364	7.6974794363e-05	0.000788867070776	0.00180984128455	0.00264113189176	0.000379922227685	0.996527777778	0.222222222222	0.733333333333	0.724550898204
4136625193	8.65966436584e-05	0.00308033808589	0.000149911552184	0.000166747804487	4.46967326688e-05	0.999503968254	0.222222222222	0.933333333333	0.88622754491
372046661	5.77310957723e-05	0.00496200802527	0.0107082276003	0.0168300284046	0.000335225495016	0.99751984127	0.111111111111	0.733333333333	0.934131736527
849310634	0.000120994754889	0.00133526850508	0.0108363338358	0.00214280511973	4.46967326688e-05	0.998015873016	0.111111111111	0.933333333333	0.461077844311
24036997	0.000448378177165	0.00621190130624	0.0583110510253	0.000120748410146	0.00113976668306	0.996527777778	0.222222222222	0.533333333333	0.22754491018
1141088486	5.14768937303e-05	0.000928882438316	0.00582111099906	0.000814572608127	0.0	0.998511904762	0.111111111111	0.733333333333	0.0
3014684283	0.00407004225195	0.0207564244856	0.0391832455215	0.0296485262944	0.00107272158405	0.999503968254	0.333333333333	0.866666666667	0.359281437126
3293949957	0.000111613451826	0.000949372492103	0.0188188968509	0.0338728040081	0.000268180396013	0.999503968254	0.111111111111	0.866666666667	0.712574850299
727272715665690624	1.29894965488e-05	0.000191240502006	0.00107391184656	0.000791572910957	2.23483663344e-05	1.0	0.111111111111	0.666666666667	0.706586826347
2752545437	8.53939124965e-05	0.000604456586699	0.0374070207668	0.0854323751404	0.000357573861351	0.999007936508	0.111111111111	0.733333333333	0.0658682634731
14368656	0.000212161776963	0.00112012294032	0.0295389356643	0.0372978422451	0.000581057524695	0.996031746032	0.222222222222	0.4	0.0718562874251
20405419	0.000165736354113	0.00509177836592	0.0589942842814	0.00275804701905	0.000178786930675	0.996527777778	0.222222222222	1.0	0.706586826347
2682726528	4.3779414294e-05	0.000833262187313	0.00554218465651	0.0148597210137	4.46967326688e-05	0.999007936508	0.111111111111	0.533333333333	0.796407185629
717841856785088512	8.61155511937e-05	0.00333987876718	0.00436378900085	0.0137212360037	6.70450990033e-05	1.0	0.111111111111	0.866666666667	0.251497005988
2889092479	1.17867653868e-05	0.000119525313754	0.00310362340764	0.00264304853319	0.0	0.999007936508	0.111111111111	0.666666666667	0.269461077844
3182191980	3.51197499281e-05	0.00304277298728	0.0526998161994	3.06662628942e-05	0.000670450990033	0.999503968254	0.333333333333	1.0	0.419161676647
2582869146	5.79716420047e-05	0.00361990950226	0.0025539477163	0.000398661417625	2.23483663344e-05	0.999007936508	0.222222222222	0.666666666667	0.0419161676647
3092469172	3.80063047168e-05	0.000601041577734	0.0124408417216	0.00659516316369	0.000379922227685	0.999503968254	0.333333333333	0.6	0.616766467066
2826839454	4.81092464769e-06	0.00139673866644	0.000679599036568	0.00128798304156	0.00040227059402	0.999007936508	0.111111111111	1.0	0.670658682635
2660374267	9.381303063e-06	0.000187825493042	0.00385136405884	0.000371828437592	0.000245832029679	0.999007936508	0.222222222222	0.6	0.0
261625073	0.00173890871391	0.0090839238453	0.0256830288312	0.00745956844902	0.0176105126715	0.99751984127	0.111111111111	0.666666666667	0.221556886228
233499930	0.000761088279265	0.0100264663195	0.158419259909	3.4499545756e-05	0.00236892683145	0.99751984127	0.222222222222	0.866666666667	0.299401197605
2664749580	0.000119310931263	0.00432340134893	0.00299823104368	0.00754965059627	0.000581057524695	0.999007936508	0.333333333333	1.0	0.74251497006
106594321	1.08245804573e-05	0.000433706138479	0.00110480271185	0.000210830557398	8.93934653377e-05	0.997023809524	0.222222222222	0.4	0.365269461078
722573847430504448	0.000156114504818	0.00259540681294	0.0283114780461	0.0	0.0121798596523	1.0	0.222222222222	0.8	0.263473053892
3742834517	1.94842448231e-05	0.000850337232135	0.00414301016945	0.00281362962054	0.0	0.999503968254	0.111111111111	0.666666666667	0.532934131737
735391716887429120	2.47762619356e-05	0.000642021685307	0.000134466119535	0.00102923644839	0.000111741831672	1.0	0.111111111111	1.0	0.694610778443
241331375	0.000165976900345	0.00352428925126	0.0150938219178	0.00785247994235	0.000111741831672	0.99751984127	0.333333333333	1.0	0.473053892216
442382315	5.46039947513e-05	0.00101425766243	0.000734112328272	0.015586128116	0.0	0.99751984127	0.222222222222	0.933333333333	0.14371257485
16536054	5.07552550331e-05	0.0024553914454	0.00166265539695	0.000270246441755	0.000111741831672	0.996031746032	0.222222222222	0.533333333333	0.550898203593
81324827	0.000170787824993	0.000648851703236	0.00495525821583	0.006267417479	0.000782192821705	0.996527777778	0.222222222222	0.533333333333	0.359281437126
583117972	0.000747136597786	0.0100128062836	0.148228000025	0.0363836042825	0.00643632950431	0.998015873016	0.555555555556	0.666666666667	0.850299401198
15800855	0.000652120835994	0.00484248271152	0.0538028018015	0.130801194451	0.00283824252447	0.996031746032	0.222222222222	0.933333333333	0.712574850299
705726066	0.00306263463072	0.039518483736	0.0246509105083	0.000164831163056	0.0118893308899	0.998015873016	0.111111111111	1.0	0.646706586826
68857077	1.20273116192e-05	0.000583966532912	0.00389224902762	0.000826072456713	0.0	0.996527777778	0.222222222222	0.733333333333	0.568862275449
197516080	0.000147695386684	0.00099376760864	0.0056730165566	0.00684240990827	0.000782192821705	0.997023809524	0.222222222222	0.8	0.820359281437
8685682	3.82468509491e-05	0.0002014855289	0.00318811900978	6.32491672193e-05	0.000223483663344	0.995535714286	0.222222222222	0.4	0.0
2976908908	2.02058835203e-05	0.000590796550841	0.0015072925156	0.00110973538848	6.70450990033e-05	0.999503968254	0.222222222222	0.933333333333	0.814371257485
2701255986	5.26796248922e-05	0.000874242294886	0.0107700093309	0.00892004921935	0.000156438564341	0.999007936508	0.333333333333	0.866666666667	0.0
620018150	0.000165255261648	0.000662511739093	0.00606914647631	0.0365177691827	0.00020113529701	0.998015873016	0.111111111111	0.8	0.526946107784
271451861	0.000671123988353	0.00561768974644	0.0706564944864	0.000969820564029	0.000692799356367	0.99751984127	0.222222222222	0.466666666667	0.443113772455
194773838	3.15115564424e-05	0.000628361649449	0.0155444651292	0.0327592353367	0.000469315693023	0.997023809524	0.222222222222	0.8	0.784431137725
2893677862	2.88655478861e-06	0.0	0.00194703306867	1.91664143089e-06	2.23483663344e-05	0.999007936508	0.111111111111	1.0	0.0
2392573227	1.68382362669e-05	0.000833262187313	0.000304365878677	0.00166747804487	8.93934653377e-05	0.999007936508	0.111111111111	0.666666666667	0.0
1195278157	0.00032185085893	0.0072705540852	0.049252759054	0.0474234589245	0.00225718499978	0.998511904762	0.222222222222	0.8	0.425149700599
830253571	0.00148537298497	0.000601041577734	0.030270322328	0.015959873195	0.00306172618782	0.998015873016	0.222222222222	0.666666666667	0.131736526946
377029968	0.00259236674641	0.0400136600359	0.107909969482	0.00691907556551	0.0270191748983	0.99751984127	0.333333333333	0.733333333333	0.976047904192
122799299	0.000742566219371	0.00393409032699	0.0170390378767	0.000653574727933	0.00607875564296	0.997023809524	0.222222222222	0.933333333333	0.275449101796
27317580	0.000116183830242	0.00025612567233	0.0190451270114	0.0263442364676	8.93934653377e-05	0.996527777778	0.111111111111	0.933333333333	0.359281437126
12754762	0.00109280153372	0.00174506958081	0.0469822804545	0.00106181935271	0.00560943994994	0.996031746032	0.111111111111	0.466666666667	0.59880239521
85973106	8.68371898908e-05	0.00212755058482	0.0113523929972	0.00425877725943	0.000134090198007	0.996527777778	0.333333333333	0.666666666667	0.730538922156
2873086293	2.62195393299e-05	0.000249295654401	0.0185018112041	0.0216695480176	0.000156438564341	0.999007936508	0.111111111111	0.333333333333	0.14371257485
15751454	0.000145049378128	0.00220951079997	0.0949666969215	0.00225205368129	0.0012962052474	0.996031746032	0.222222222222	1.0	0.880239520958
591690042	1.53949588726e-05	0.000372235977119	0.0020342543354	0.00444660811966	4.46967326688e-05	0.998015873016	0.222222222222	0.933333333333	0.826347305389
4092854173	5.3160717357e-05	0.00359258943055	0.0127779155753	0.01184101076	0.000223483663344	0.999503968254	0.111111111111	0.866666666667	0.287425149701
270212875	0.000900124001583	0.0125296678904	0.0750366374748	0.0599142111296	0.000581057524695	0.99751984127	0.111111111111	0.533333333333	0.25748502994
870857718	4.40199605264e-05	0.000816187142491	0.00179712151649	0.0345838779789	2.23483663344e-05	0.998015873016	0.222222222222	0.933333333333	0.574850299401
1663794048	4.32983218292e-06	0.000102450268932	0.00131104466547	0.00120173417717	2.23483663344e-05	0.998511904762	0.111111111111	0.733333333333	0.311377245509
862290265	0.00324569031356	0.00105182276103	0.0164175863513	0.0091960455854	0.00377687391052	0.998015873016	0.222222222222	0.666666666667	0.556886227545
707400118807482369	2.88655478861e-06	0.000361990950226	0.000304365878677	0.00170772751492	0.0	1.0	0.111111111111	0.533333333333	0.0
17389503	0.000110410720664	0.0016494493298	0.0227202314271	7.85822986664e-05	0.000469315693023	0.996031746032	0.222222222222	0.466666666667	0.197604790419
40768083	1.15462191545e-05	0.000399556048835	0.00201244901872	0.00183997577365	4.46967326688e-05	0.996527777778	0.111111111111	0.666666666667	0.329341317365
243053328	4.54632379207e-05	0.000443951165372	0.02703768413	0.0769339870358	0.00118446341572	0.99751984127	0.444444444444	0.6	0.125748502994
89662003	0.000309823547311	0.00670024758815	0.0129378212309	7.47490158046e-05	0.00192195950476	0.996527777778	0.222222222222	0.733333333333	0.874251497006
17369567	0.000184498960239	3.4150089644e-05	0.0464398732021	0.0	0.000625754257364	0.996031746032	0.333333333333	1.0	0.862275449102
738921600	0.000366833004386	0.00798429095876	0.00847227408556	0.0012036508186	0.000290528762347	0.998015873016	0.222222222222	0.8	0.952095808383
604476686	0.000337486364035	0.00198070519935	0.00785082256014	0.0	0.000335225495016	0.998015873016	0.222222222222	0.733333333333	0.245508982036
302563842	1.97247910555e-05	0.00677879279433	0.000167174094557	0.000283662931771	0.000111741831672	0.99751984127	0.111111111111	0.866666666667	0.832335329341
247944133	1.46733201755e-05	0.000324425851618	0.00160632499553	0.000628658389331	8.93934653377e-05	0.99751984127	0.111111111111	0.666666666667	0.946107784431
3331968983	0.000178244758197	0.00068300179288	0.0219461426849	0.0329681492527	0.000446967326688	0.999503968254	0.444444444444	0.666666666667	0.592814371257
252434425	2.95871865833e-05	0.000679586783915	0.00898288191785	0.0155190456659	0.0	0.99751984127	0.222222222222	0.4	0.287425149701
2810127544	0.000195323540696	0.0140151967899	0.0250361377696	0.0122530886677	0.00268180396013	0.999007936508	0.111111111111	0.933333333333	0.0
156333299	3.53602961605e-05	0.000536156407411	0.00403489214091	0.00118640104572	2.23483663344e-05	0.997023809524	0.222222222222	0.666666666667	0.275449101796
181336337	0.0003803035934	0.000331255869547	0.0195266610881	0.0152871320528	0.000469315693023	0.997023809524	0.111111111111	0.733333333333	0.874251497006
3097175972	8.17857190107e-06	0.000464441219158	0.000708672792144	4.40827529104e-05	0.000178786930675	0.999503968254	0.222222222222	1.0	0.0
186397253	0.00014120063841	0.00498591308802	0.0152709901158	0.00045424401912	0.000603405891029	0.997023809524	0.333333333333	0.6	0.520958083832
2866782904	6.63907601381e-05	0.00107572782379	0.00130831900088	0.000329662326113	0.0	0.999007936508	0.222222222222	1.0	0.0958083832335
719914275771428866	5.29201711246e-06	9.22052420388e-05	0.000156271436216	0.000312412553235	0.0	1.0	0.111111111111	0.933333333333	0.059880239521
4900376472	8.17857190107e-05	0.000484931272945	0.00159633089205	0.00360903581436	0.000446967326688	1.0	0.111111111111	0.866666666667	0.688622754491
2412966416	0.000543393938957	0.000631776658414	0.0485159210611	0.0704864052623	0.000938631386046	0.999007936508	0.111111111111	0.666666666667	0.137724550898
174141832	0.000185701691401	0.00239050627508	0.0132549068777	0.123770953682	0.00232423009878	0.997023809524	0.222222222222	0.8	0.916167664671
64619482	0.000517174399627	0.00709980363698	0.0354200112843	5.55826014957e-05	0.00603405891029	0.996527777778	0.111111111111	0.866666666667	0.425149700599
394974502	2.93466403509e-05	0.000805942115598	0.001984283818	0.00383136622034	0.000178786930675	0.99751984127	0.222222222222	1.0	0.688622754491
2198704020	0.00012917332679	0.00176555963459	0.00703403173946	0.0135736546135	0.000312877128682	0.998511904762	0.222222222222	0.8	0.640718562874
18155773	0.0037190852989	0.00213096559378	0.022563051436	0.000120748410146	0.0138559871273	0.996031746032	0.222222222222	1.0	0.868263473054
756335606607720450	0.000123881309678	0.0025134465978	0.0122236971096	0.0411081254097	0.000536360792026	1.0	0.333333333333	0.6	0.850299401198
732808088810618880	4.57037841531e-06	0.000105865277896	0.00100213601248	0.000109248561561	2.23483663344e-05	1.0	0.111111111111	0.933333333333	0.323353293413
22286451	4.3779414294e-05	0.003261333561	0.00298823694021	0.002482050653	0.000223483663344	0.996527777778	0.222222222222	0.733333333333	0.245508982036
96235518	0.00108005258341	0.0021582856655	0.257409946313	0.00495451809885	0.00297233272248	0.996527777778	0.222222222222	1.0	0.239520958084
3195714762	2.98277328157e-05	0.000109280286861	0.000629628519174	0.00794064544817	0.0	0.0	0.0	0.0	0.0
4112063532	1.5635505105e-05	0.000522496371553	0.000685050365739	0.000672741142242	6.70450990033e-05	0.999503968254	0.111111111111	0.666666666667	0.221556886228
125868025	5.34012635894e-05	0.0026671220012	0.00280834307758	0.0066641622552	0.000156438564341	0.999503968254	0.111111111111	0.933333333333	0.473053892216
737109737054056448	2.02058835203e-05	0.000611286604627	0.000974879366628	0.00208913915967	0.0	0.997023809524	0.111111111111	0.4	0.694610778443
103153950	1.97247910555e-05	0.000850337232135	0.00434016657445	0.0203604819203	0.000245832029679	1.0	0.222222222222	1.0	0.251497005988
742777527467380742	9.11670220737e-05	0.00108597285068	0.000232590044601	0.000266413158893	4.46967326688e-05	0.997023809524	0.222222222222	0.6	0.383233532934
2976487163	9.64590391862e-05	0.00653632715786	0.000879481106147	0.000459993943413	0.000268180396013	1.0	0.111111111111	0.733333333333	0.40119760479
3123204560	8.90021059823e-06	0.000235635618543	0.00144914500445	0.0117106791427	0.0	0.999503968254	0.333333333333	0.733333333333	0.832335329341
307445751	0.000684113484902	0.00225049090754	0.084890823505	0.116943876906	0.00183256603942	0.999503968254	0.222222222222	1.0	0.173652694611
250492272	0.00298782475245	0.00334670878511	0.0594803611324	0.0441421687948	0.0130067492066	0.99751984127	0.222222222222	0.8	0.568862275449
237443755	0.000310304639776	0.00302569794246	0.0624040906774	0.0831324054233	0.000893934653377	0.99751984127	0.222222222222	0.6	0.736526946108
33655372	0.000102472694996	0.00216853069239	0.0406487445135	0.00282704611056	0.000335225495016	0.99751984127	0.333333333333	0.866666666667	0.712574850299
385759660	0.000133503158973	0.00189191496628	0.0222005380462	0.0157720423348	0.000156438564341	0.996527777778	0.111111111111	0.933333333333	0.197604790419
2869813893	7.45693320392e-06	0.000133185349612	0.000417026681531	1.14998485853e-05	0.0	0.99751984127	0.111111111111	0.866666666667	0.11377245509
37374348	5.12363474979e-05	0.00323401348929	0.0033325792328	0.0071299061229	2.23483663344e-05	0.999007936508	0.111111111111	0.733333333333	0.0
996399246	0.000130616604185	0.00233586613165	0.0221133167795	0.0226968678246	0.000223483663344	0.996527777778	0.111111111111	0.733333333333	0.341317365269
15801372	0.000141922277107	0.00198412020832	0.0349275745492	0.0924223664388	0.000826889554374	0.998015873016	0.111111111111	0.6	0.131736526946
744682635188928512	6.20609279552e-05	0.00103816272518	0.0122173372256	0.030949925826	0.00040227059402	0.996031746032	0.222222222222	0.8	0.48502994012
3091636366	0.000127970595629	0.00227098096133	0.0159405950489	2.68329800324e-05	0.000245832029679	1.0	0.222222222222	0.533333333333	0.832335329341
321213484	0.00032377522879	0.00306667805003	0.107313957492	9.58320715444e-06	0.000826889554374	0.999503968254	0.222222222222	0.733333333333	0.0658682634731
940237466	0.000190272069816	0.00869461282336	0.0305565171095	0.0699784952831	0.000558709158361	0.99751984127	0.111111111111	0.933333333333	0.251497005988
37214134	0.000516212214697	0.00346623409886	0.0467805812752	0.003189291341	0.0021454431681	0.998015873016	0.111111111111	0.933333333333	0.0419161676647
2585090000	1.08245804573e-05	0.000198070519935	0.000245309812665	0.00032391240182	0.0	0.996527777778	0.111111111111	0.733333333333	0.946107784431
861746341	1.27489503164e-05	0.000303935797831	0.000691410249771	9.58320715444e-06	6.70450990033e-05	0.999007936508	0.111111111111	0.933333333333	0.161676646707
3145741085	3.00682790481e-05	0.000583966532912	0.00441648518283	0.00627700068616	0.000871586287042	0.998015873016	0.222222222222	0.933333333333	0.682634730539
868252610	0.000127489503164	0.00164603432084	0.013469325825	0.00170581087349	2.23483663344e-05	0.999503968254	0.222222222222	0.866666666667	0.808383233533
19780786	0.000273982158686	0.00622214633313	0.283584503325	3.83328286178e-06	0.00174317257408	0.998015873016	0.111111111111	0.733333333333	0.239520958084
3556805776	0.000103194333693	0.000208315546828	0.00678872192679	0.0298267739475	0.000111741831672	0.996527777778	0.333333333333	0.533333333333	0.0239520958084
710823996032290816	4.13739519701e-05	0.000887902330744	0.00115931600356	0.00687115952973	6.70450990033e-05	0.999503968254	0.222222222222	0.466666666667	0.880239520958
1534375489	7.33666008773e-05	0.00090839238453	0.0512615738532	0.0266202328336	0.000581057524695	1.0	0.222222222222	0.8	0.497005988024
262939560	0.000310545186008	0.00173140954495	0.0121419271721	0.00119598425287	0.00131855361373	0.998511904762	0.333333333333	0.933333333333	0.610778443114
360323271	6.20609279552e-05	0.00147186886366	0.00516604294375	0.0318296642428	0.000335225495016	0.99751984127	0.222222222222	0.666666666667	0.844311377246
2204642713	0.000192436985908	0.00615726116281	0.0363821708828	0.00336178906978	0.000379922227685	0.99751984127	0.111111111111	0.6	0.383233532934
1574318594	0.000149138664078	0.00411850081106	0.00758734165024	0.00045232737769	6.70450990033e-05	0.998511904762	0.111111111111	0.466666666667	0.221556886228
4384693707	3.94495821111e-05	0.00157773414155	0.00322991253342	0.00468618829852	0.000625754257364	0.998511904762	0.111111111111	0.6	0.269461077844
702559655461957632	3.89684896463e-05	0.000761546999061	0.000997593238171	0.021991543778	6.70450990033e-05	0.999503968254	0.222222222222	0.933333333333	0.479041916168
266867158	0.000111613451826	0.00672073764194	0.00311725173057	0.00988603650052	0.000335225495016	1.0	0.111111111111	0.8	0.0958083832335
484595690	0.00106561980946	0.0137624861265	0.0956190393123	0.0303059343052	0.00478255039557	0.99751984127	0.222222222222	0.866666666667	0.239520958084
768806279309512705	1.68382362669e-06	0.00017075044822	0.00086494422836	1.7249772878e-05	2.23483663344e-05	0.998015873016	0.111111111111	0.8	0.826347305389
162500440	7.91397104545e-05	0.00212755058482	0.00113115080284	0.00404219677774	2.23483663344e-05	1.0	0.222222222222	0.733333333333	0.586826347305
3073503603	0.000107043073411	0.00435072142064	0.0074674124085	0.0212268038471	0.000603405891029	0.997023809524	0.111111111111	0.733333333333	0.51497005988
1575902725	0.00167299904623	0.000242465636472	0.05805029578	0.0309863420132	0.00113976668306	0.999503968254	0.222222222222	0.666666666667	0.610778443114
1199251308	0.00222048227114	0.00164261931188	0.0873148478761	0.192610963956	0.00122916014839	0.998511904762	0.111111111111	0.6	0.221556886228
48525928	0.00010391597239	0.0042687612055	0.00659792540583	0.00800389461539	0.000134090198007	0.998511904762	0.111111111111	0.6	0.191616766467
215698464	0.000584767890927	0.00944591479553	0.03735341603	0.11677521246	0.00397800920753	0.996527777778	0.333333333333	0.8	0.832335329341
2359225182	0.000406042040265	0.00460343208401	0.00892927718101	0.00921521199971	0.00040227059402	0.997023809524	0.222222222222	0.466666666667	0.62874251497
13854472	0.00118974166537	0.00381115000427	0.10187353098	0.0452059047889	0.00429088633621	0.999007936508	0.111111111111	0.933333333333	0.838323353293
4853512997	1.85220598936e-05	0.000273200717152	0.0131495145137	0.0301430197836	0.000178786930675	0.996031746032	0.333333333333	0.533333333333	0.946107784431
4505360352	1.75598749641e-05	0.000542986425339	0.00263390054413	0.00962920654878	0.000245832029679	1.0	0.222222222222	0.6	0.0
706466308976734208	1.05840342249e-05	0.000112695295825	0.00173079701158	0.000408244624779	4.46967326688e-05	0.999503968254	0.111111111111	0.733333333333	0.634730538922
889022935	3.34359263014e-05	0.000826432169384	0.00587017296159	0.0144629762375	0.00020113529701	1.0	0.111111111111	0.733333333333	0.209580838323
2804090827	8.17857190107e-06	0.000307350806796	0.00486531128452	0.00998570185493	0.000178786930675	0.998015873016	0.333333333333	0.733333333333	0.592814371257
2218957290	0.000276147074777	0.0014103987023	0.0290719384654	0.021506633496	0.000514012425692	0.999007936508	0.111111111111	0.866666666667	0.389221556886
305141481	0.000156595597282	0.00252369162469	0.00255122205172	0.000699574122274	0.000335225495016	0.998511904762	0.111111111111	0.8	0.167664670659
2807496454	0.000290820394953	0.00620848629728	0.0350229728097	1.91664143089e-06	0.00138559871273	0.99751984127	0.222222222222	0.533333333333	0.550898203593
566871266	4.47415992235e-05	0.00169725945531	0.0571789916676	0.0994660236974	0.000692799356367	0.999007936508	0.222222222222	0.933333333333	0.197604790419
396787338	0.00109761245837	0.0171126099206	0.198379319838	0.194058028236	0.00594466544496	0.998015873016	0.222222222222	0.866666666667	0.958083832335
751804249084948480	1.90031523584e-05	0.00352428925126	0.000993959018724	0.00191280814803	0.000491664059357	0.99751984127	0.111111111111	0.733333333333	0.502994011976
1633951202	0.000223467449885	0.00297447280799	0.0308754198659	3.83328286178e-06	0.00111741831672	1.0	0.222222222222	0.666666666667	0.0
3059822856	0.000109448535735	0.000676171774951	0.00631173062439	0.00492001855309	8.93934653377e-05	0.998511904762	0.222222222222	0.733333333333	0.916167664671
324191116	4.16144982025e-05	0.000881072312815	0.00469722863511	0.00603358722443	0.000178786930675	0.999503968254	0.333333333333	0.8	0.479041916168
